DATE,CNY,EUR,USD
2025-06-11,32.219122,35.899355,34.732813
2025-06-10,32.284666,35.909378,34.727498
2025-06-09,32.304170,35.916939,34.723071
2025-06-08,32.267332,35.914862,34.749804
2025-06-07,32.183029,35.902678,34.763689
2025-06-06,32.071084,35.887510,34.753040
2025-06-05,31.951052,35.876377,34.735843
2025-06-04,31.841016,35.871265,34.732886
2025-06-03,31.756523,35.870698,34.762274
2025-06-02,31.704665,35.872128,34.768955
2025-06-01,31.683556,35.873154,34.775334
2025-05-31,31.689790,35.873414,34.752967
2025-05-30,31.719778,35.873115,34.742365
2025-05-29,31.767075,35.870957,34.731145
2025-05-28,31.822536,35.866068,34.750032
2025-05-27,31.879332,35.860339,34.769993
2025-05-26,31.933380,35.857514,34.763670
2025-05-25,31.978983,35.860284,34.751653
2025-05-24,32.008845,35.867512,34.734268
2025-05-23,32.020397,35.874049,34.756834
2025-05-22,32.018208,35.875954,34.772423
2025-05-21,32.007914,35.874869,34.789499
2025-05-20,31.996837,35.876231,34.770200
2025-05-19,31.996408,35.883865,34.755817
2025-05-18,32.015377,35.897635,34.740587
2025-05-17,32.051855,35.912947,34.740976
2025-05-16,32.099109,35.923093,34.762731
2025-05-15,32.151098,35.925409,34.761391
2025-05-14,32.198486,35.922517,34.749494
2025-05-13,32.230430,35.917914,34.717436
2025-05-12,32.242586,35.912599,34.730827
2025-05-11,32.238414,35.906822,34.747136
2025-05-10,32.222154,35.901369,34.766961
2025-05-09,32.197461,35.897488,34.760959
2025-05-08,32.168077,35.896476,34.749990
2025-05-07,32.135502,35.897982,34.738885
2025-05-06,32.095714,35.899740,34.732660
2025-05-05,32.042324,35.899771,34.761091
2025-05-04,31.973714,35.898381,34.772003
2025-05-03,31.894971,35.898189,34.770901
2025-05-02,31.815705,35.901982,34.732555
2025-05-01,31.748620,35.908485,34.726552
2025-04-30,31.709374,35.912438,34.735001
2025-04-29,31.707519,35.909679,34.756365
2025-04-28,31.738320,35.901278,34.764300
2025-04-27,31.786569,35.891249,34.750519
2025-04-26,31.835684,35.883063,34.739930
2025-04-25,31.869392,35.878342,34.726214
2025-04-24,31.874162,35.875468,34.747856
2025-04-23,31.848977,35.871107,34.761997
2025-04-22,31.806481,35.864004,34.778729
2025-04-21,31.764247,35.856516,34.751069
2025-04-20,31.738168,35.850553,34.731025
2025-04-19,31.740871,35.845645,34.737298
2025-04-18,31.775232,35.840946,34.754856
2025-04-17,31.831753,35.836945,34.765690
2025-04-16,31.895932,35.835318,34.750607
2025-04-15,31.957310,35.836942,34.742543
2025-04-14,32.011887,35.840434,34.717388
2025-04-13,32.058586,35.842905,34.724041
2025-04-12,32.096382,35.842358,34.739617
2025-04-11,32.122983,35.839098,34.766036
2025-04-10,32.135123,35.836395,34.753722
2025-04-09,32.127378,35.838236,34.726317
2025-04-08,32.095876,35.844430,34.728745
2025-04-07,32.043123,35.849852,34.750407
2025-04-06,31.977909,35.850831,34.781431
2025-04-05,31.913150,35.848580,34.776136
2025-04-04,31.866376,35.846649,34.771352
2025-04-03,31.855427,35.848081,34.747715
2025-04-02,31.885495,35.854280,34.744402
2025-04-01,31.943772,35.864036,34.754836
2025-03-31,32.006395,35.873584,34.778152
2025-03-30,32.049264,35.881065,34.778432
2025-03-29,32.055602,35.887208,34.744010
2025-03-28,32.022687,35.892110,34.729205
2025-03-27,31.962155,35.893905,34.737176
2025-03-26,31.892814,35.890982,34.776221
2025-03-25,31.834106,35.884820,34.782235
2025-03-24,31.802492,35.878859,34.778717
2025-03-23,31.807939,35.875289,34.756838
2025-03-22,31.849174,35.872788,34.735091
2025-03-21,31.913413,35.867900,34.730833
2025-03-20,31.981110,35.858213,34.752683
2025-03-19,32.035706,35.844120,34.776104
2025-03-18,32.070023,35.830127,34.746620
2025-03-17,32.084457,35.822655,34.715394
2025-03-16,32.081836,35.823146,34.703952
2025-03-15,32.065272,35.827151,34.737140
2025-03-14,32.037856,35.830006,34.755427
2025-03-13,32.003487,35.831056,34.756878
2025-03-12,31.970477,35.831541,34.748385
2025-03-11,31.949990,35.832375,34.731563
2025-03-10,31.949469,35.834732,34.726385
2025-03-09,31.968928,35.838013,34.738328
2025-03-08,32.003921,35.840443,34.774233
2025-03-07,32.047960,35.841839,34.766982
2025-03-06,32.092338,35.844100,34.733389
2025-03-05,32.125280,35.847432,34.701956
2025-03-04,32.133294,35.848583,34.713860
2025-03-03,32.107441,35.845083,34.734202
2025-03-02,32.049767,35.838449,34.738309
2025-03-01,31.973939,35.833243,34.738960
2025-02-28,31.899374,35.833200,34.723471
2025-02-27,31.844491,35.837825,34.714371
2025-02-26,31.820797,35.843243,34.713419
2025-02-25,31.831215,35.844756,34.749280
2025-02-24,31.873243,35.839677,34.765990
2025-02-23,31.940711,35.830347,34.743806
2025-02-22,32.020442,35.822016,34.710111
2025-02-21,32.091537,35.817714,34.711953
2025-02-20,32.133086,35.815516,34.739651
2025-02-19,32.132906,35.813324,34.741255
2025-02-18,32.090651,35.811724,34.738187
2025-02-17,32.016111,35.811402,34.727432
2025-02-16,31.926305,35.812825,34.723700
2025-02-15,31.840960,35.816223,34.713734
2025-02-14,31.778798,35.821485,34.730820
2025-02-13,31.755066,35.827476,34.760334
2025-02-12,31.778625,35.834599,34.756397
2025-02-11,31.847056,35.844810,34.727916
2025-02-10,31.943640,35.856961,34.715648
2025-02-09,32.041996,35.865959,34.743340
2025-02-08,32.117530,35.866931,34.750513
2025-02-07,32.156176,35.859426,34.746697
2025-02-06,32.154057,35.847420,34.736282
2025-02-05,32.115086,35.836108,34.732595
2025-02-04,32.050033,35.829260,34.725847
2025-02-03,31.974197,35.827613,34.733746
2025-02-02,31.904330,35.828540,34.765382
2025-02-01,31.858109,35.828839,34.769443
2025-01-31,31.850156,35.827202,34.749649
2025-01-30,31.884756,35.825482,34.729792
2025-01-29,31.955134,35.824739,34.754716
2025-01-28,32.050342,35.824040,34.772790
2025-01-27,32.158465,35.823299,34.767889
2025-01-26,32.262919,35.823326,34.755724
2025-01-25,32.342199,35.824738,34.755699
2025-01-24,32.376059,35.826472,34.759976
2025-01-23,32.353345,35.827688,34.752435
2025-01-22,32.275966,35.827108,34.771606
2025-01-21,32.160671,35.823554,34.783152
2025-01-20,32.035871,35.818837,34.775893
2025-01-19,31.931697,35.817317,34.748576
2025-01-18,31.869445,35.821760,34.756857
2025-01-17,31.858823,35.830413,34.781067
2025-01-16,31.899122,35.839266,34.777049
2025-01-15,31.975804,35.844965,34.760204
2025-01-14,32.060771,35.845896,34.750680
2025-01-13,32.122980,35.842690,34.757891
2025-01-12,32.141354,35.838292,34.746900
2025-01-11,32.108422,35.835372,34.758379
2025-01-10,32.030350,35.835074,34.766214
2025-01-09,31.925698,35.836587,34.758543
2025-01-08,31.817893,35.839521,34.738585
2025-01-07,31.725111,35.844002,34.747069
2025-01-06,31.659335,35.848742,34.780308
2025-01-05,31.631484,35.851782,34.782922
2025-01-04,31.648605,35.851897,34.771105
2025-01-03,31.708442,35.850065,34.756800
2025-01-02,31.800923,35.847432,34.772087
2025-01-01,31.913696,35.845533,34.769489
2024-12-31,32.031135,35.845088,34.770743
2024-12-30,32.133977,35.844401,34.775684
2024-12-29,32.204959,35.840477,34.772459
2024-12-28,32.233591,35.832403,34.752163
2024-12-27,32.216331,35.823224,34.735492
2024-12-26,32.159213,35.816930,34.764317
2024-12-25,32.083643,35.816214,34.775703
2024-12-24,32.020293,35.821502,34.765480
2024-12-23,31.993748,35.831011,34.738906
2024-12-22,32.013342,35.840897,34.746077
2024-12-21,32.076181,35.848036,34.748981
2024-12-20,32.168089,35.851469,34.747985
2024-12-19,32.263426,35.851841,34.758481
2024-12-18,32.334195,35.849528,34.757553
2024-12-17,32.362613,35.845027,34.741517
2024-12-16,32.342400,35.840371,34.719364
2024-12-15,32.274532,35.837677,34.751855
2024-12-14,32.171097,35.837494,34.773576
2024-12-13,32.054248,35.837944,34.771548
2024-12-12,31.944060,35.837295,34.750473
2024-12-11,31.850523,35.834182,34.758092
2024-12-10,31.780872,35.829082,34.769924
2024-12-09,31.742865,35.825150,34.761567
2024-12-08,31.737781,35.825853,34.768659
2024-12-07,31.759113,35.831355,34.771541
2024-12-06,31.799049,35.837928,34.769391
2024-12-05,31.848057,35.841909,34.734044
2024-12-04,31.888360,35.841432,34.738973
2024-12-03,31.900897,35.837121,34.759329
2024-12-02,31.878367,35.831199,34.762854
2024-12-01,31.826898,35.826911,34.733919
2024-11-30,31.758385,35.826008,34.721365
2024-11-29,31.691619,35.828238,34.745303
2024-11-28,31.652830,35.832809,34.743168
2024-11-27,31.662907,35.839215,34.745142
2024-11-26,31.725636,35.846536,34.749980
2024-11-25,31.831733,35.852330,34.765964
2024-11-24,31.966584,35.855071,34.739812
2024-11-23,32.106955,35.855742,34.736851
2024-11-22,32.224046,35.857443,34.762732
2024-11-21,32.298914,35.862028,34.768738
2024-11-20,32.331061,35.869347,34.742288
2024-11-19,32.327236,35.877199,34.721461
2024-11-18,32.294379,35.881563,34.755336
2024-11-17,32.245228,35.879463,34.764544
2024-11-16,32.195672,35.872449,34.760891
2024-11-15,32.154270,35.865210,34.748303
2024-11-14,32.125390,35.860686,34.763394
2024-11-13,32.119460,35.859383,34.753344
2024-11-12,32.144282,35.859865,34.735006
2024-11-11,32.192779,35.860414,34.756289
2024-11-10,32.247881,35.859359,34.778703
2024-11-09,32.293728,35.856927,34.765642
2024-11-08,32.313617,35.854672,34.713442
2024-11-07,32.288580,35.853439,34.724963
2024-11-06,32.209283,35.853509,34.750869
2024-11-05,32.085685,35.855110,34.756940
2024-11-04,31.941254,35.859528,34.731364
2024-11-03,31.803422,35.866432,34.733212
2024-11-02,31.703696,35.872997,34.743715
2024-11-01,31.669607,35.875633,34.727342
2024-10-31,31.705904,35.873369,34.742131
2024-10-30,31.789737,35.868337,34.772277
2024-10-29,31.890772,35.863757,34.780964
2024-10-28,31.985584,35.862943,34.721941
2024-10-27,32.054018,35.867196,34.709384
2024-10-26,32.080685,35.873363,34.742115
2024-10-25,32.064803,35.876597,34.767049
2024-10-24,32.018192,35.875833,34.750734
2024-10-23,31.953459,35.873130,34.733958
2024-10-22,31.885619,35.870934,34.747514
2024-10-21,31.835865,35.870206,34.736662
2024-10-20,31.821039,35.871203,34.740712
2024-10-19,31.844407,35.872680,34.760789
2024-10-18,31.906693,35.873269,34.795623
2024-10-17,32.014070,35.873103,34.760362
2024-10-16,32.164858,35.872495,34.713353
2024-10-15,32.336638,35.871480,34.729368
2024-10-14,32.492210,35.869086,34.777814
2024-10-13,32.594924,35.866230,34.779652
2024-10-12,32.617794,35.865722,34.730417
2024-10-11,32.552041,35.870154,34.725145
2024-10-10,32.415047,35.878756,34.722377
2024-10-09,32.246831,35.887437,34.723594
2024-10-08,32.090535,35.892906,34.737038
2024-10-07,31.978487,35.893782,34.785351
2024-10-06,31.934063,35.890994,34.784046
2024-10-05,31.967945,35.888096,34.724606
2024-10-04,32.064287,35.888382,34.705171
2024-10-03,32.183376,35.890534,34.745984
2024-10-02,32.285684,35.890725,34.785384
2024-10-01,32.345579,35.887747,34.751371
2024-09-30,32.350427,35.883419,34.728725
2024-09-29,32.300941,35.879162,34.724691
2024-09-28,32.209909,35.876346,34.730610
2024-09-27,32.090508,35.875464,34.733488
2024-09-26,31.951490,35.875879,34.765720
2024-09-25,31.807758,35.877613,34.794954
2024-09-24,31.686650,35.881116,34.755684
2024-09-23,31.617038,35.887015,34.710625
2024-09-22,31.613653,35.893232,34.723776
2024-09-21,31.675343,35.896709,34.789315
2024-09-20,31.791358,35.895555,34.784350
2024-09-19,31.942450,35.891210,34.737172
2024-09-18,32.097209,35.887560,34.716747
2024-09-17,32.218634,35.885837,34.728341
2024-09-16,32.277946,35.884735,34.726877
2024-09-15,32.262508,35.882331,34.730910
2024-09-14,32.180122,35.877613,34.772575
2024-09-13,32.062656,35.871157,34.769362
2024-09-12,31.955823,35.866347,34.723997
2024-09-11,31.892921,35.867072,34.709223
2024-09-10,31.882475,35.872592,34.767097
2024-09-09,31.919501,35.879105,34.793779
2024-09-08,31.996324,35.885188,34.750864
2024-09-07,32.098590,35.890522,34.704033
2024-09-06,32.204288,35.894509,34.704608
2024-09-05,32.291599,35.896363,34.724173
2024-09-04,32.344245,35.895025,34.723493
2024-09-03,32.352594,35.889706,34.742291
2024-09-02,32.316225,35.880278,34.754150
2024-09-01,32.245684,35.869404,34.729874
2024-08-31,32.155581,35.859504,34.697187
2024-08-30,32.056805,35.851556,34.735412
2024-08-29,31.958343,35.844662,34.800060
2024-08-28,31.876896,35.837565,34.793570
2024-08-27,31.832557,35.831989,34.739841
2024-08-26,31.831148,35.830681,34.722131
2024-08-25,31.859747,35.834916,34.752076
2024-08-24,31.900458,35.842825,34.758618
2024-08-23,31.938564,35.851782,34.753456
2024-08-22,31.961247,35.859041,34.764358
2024-08-21,31.964356,35.861960,34.760239
2024-08-20,31.954695,35.861347,34.727518
2024-08-19,31.937711,35.859761,34.733232
2024-08-18,31.910921,35.857102,34.796671
2024-08-17,31.876871,35.852266,34.819740
2024-08-16,31.848878,35.845827,34.766290
2024-08-15,31.836744,35.839511,34.724388
2024-08-14,31.836705,35.834276,34.742457
2024-08-13,31.840834,35.830943,34.767570
2024-08-12,31.848381,35.830642,34.760664
2024-08-11,31.860826,35.832676,34.743010
2024-08-10,31.875843,35.836826,34.731815
2024-08-09,31.890315,35.843228,34.713352
2024-08-08,31.902802,35.852520,34.704353
2024-08-07,31.908134,35.864259,34.740021
2024-08-06,31.902854,35.875717,34.781149
2024-08-05,31.897669,35.884693,34.757929
2024-08-04,31.909436,35.890045,34.711735
2024-08-03,31.939559,35.892918,34.720708
2024-08-02,31.973271,35.894216,34.772581
2024-08-01,31.999643,35.894234,34.791281
2024-07-31,32.014477,35.893400,34.774759
2024-07-30,32.011422,35.890498,34.756535
2024-07-29,31.986313,35.884115,34.741046
2024-07-28,31.946908,35.875023,34.737116
2024-07-27,31.905121,35.865792,34.759303
2024-07-26,31.868342,35.858151,34.805137
2024-07-25,31.846475,35.852286,34.792432
2024-07-24,31.851977,35.848769,34.732809
2024-07-23,31.884227,35.847567,34.702756
2024-07-22,31.924317,35.847539,34.735895
2024-07-21,31.954837,35.848516,34.768289
2024-07-20,31.971415,35.850044,34.752893
2024-07-19,31.973466,35.851486,34.726918
2024-07-18,31.956606,35.851238,34.700505
2024-07-17,31.921390,35.848636,34.700134
2024-07-16,31.875613,35.844883,34.725446
2024-07-15,31.824243,35.840558,34.769291
2024-07-14,31.772150,35.835748,34.774513
2024-07-13,31.733680,35.829360,34.739136
2024-07-12,31.723731,35.821284,34.708511
2024-07-11,31.738758,35.812233,34.722064
2024-07-10,31.765265,35.803903,34.762817
2024-07-09,31.795955,35.799300,34.770552
2024-07-08,31.823309,35.800051,34.752758
2024-07-07,31.828746,35.805254,34.713087
2024-07-06,31.794774,35.811872,34.699631
2024-07-05,31.720316,35.817838,34.716466
2024-07-04,31.615424,35.822711,34.768245
2024-07-03,31.496760,35.826278,34.790025
2024-07-02,31.390784,35.828821,34.757849
2024-07-01,31.327959,35.830286,34.727260
2024-06-30,31.322905,35.829819,34.734563
2024-06-29,31.371892,35.827198,34.779910
2024-06-28,31.467816,35.822654,34.791219
2024-06-27,31.603464,35.817154,34.785280
2024-06-26,31.758609,35.811167,34.751489
2024-06-25,31.900599,35.804557,34.719301
2024-06-24,32.003693,35.798358,34.716689
2024-06-23,32.053309,35.794769,34.761757
2024-06-22,32.039441,35.796442,34.800898
2024-06-21,31.961485,35.803256,34.770787
2024-06-20,31.840104,35.813563,34.728912
2024-06-19,31.707436,35.824208,34.723573
2024-06-18,31.594599,35.831341,34.757469
2024-06-17,31.535052,35.834222,34.769465
2024-06-16,31.561093,35.834628,34.782297
2024-06-15,31.682552,35.835063,34.773164
2024-06-14,31.875231,35.835723,34.735370
2024-06-13,32.096431,35.835962,34.704339
2024-06-12,32.296642,35.835076,34.736082
2024-06-11,32.424917,35.831882,34.797348
2024-06-10,32.441962,35.826827,34.786222
2024-06-09,32.338968,35.821268,34.738969
2024-06-08,32.137355,35.815962,34.716145
2024-06-07,31.875092,35.811569,34.757364
2024-06-06,31.600196,35.809433,34.776652
2024-06-05,31.365449,35.810469,34.770849
2024-06-04,31.213027,35.814043,34.765770
2024-06-03,31.157240,35.818224,34.747585
2024-06-02,31.190659,35.820341,34.697599
2024-06-01,31.296318,35.818156,34.670737
2024-05-31,31.448971,35.813131,34.722077
2024-05-30,31.611798,35.808286,34.746465
2024-05-29,31.747831,35.806273,34.702358
2024-05-28,31.829111,35.808756,34.662030
2024-05-27,31.832281,35.814250,34.707967
2024-05-26,31.744388,35.819259,34.755964
2024-05-25,31.577719,35.820710,34.766256
2024-05-24,31.370034,35.819352,34.775738
2024-05-23,31.166192,35.816244,34.792367
2024-05-22,31.015142,35.812348,34.759928
2024-05-21,30.967690,35.809836,34.705941
2024-05-20,31.055818,35.809426,34.733998
2024-05-19,31.271675,35.809768,34.780035
2024-05-18,31.572161,35.809129,34.756028
2024-05-17,31.894643,35.807468,34.675667
2024-05-16,32.166074,35.803520,34.674811
2024-05-15,32.322017,35.797248,34.721151
2024-05-14,32.330210,35.791971,34.733074
2024-05-13,32.202012,35.790897,34.721503
2024-05-12,31.979796,35.795290,34.745415
2024-05-11,31.723438,35.804797,34.765289
2024-05-10,31.498583,35.816066,34.719891
2024-05-09,31.359250,35.823811,34.698921
2024-05-08,31.327617,35.824805,34.742987
2024-05-07,31.392568,35.819220,34.776303
2024-05-06,31.528253,35.809711,34.703362
2024-05-05,31.700314,35.799937,34.656216
2024-05-04,31.866043,35.793411,34.688921
2024-05-03,31.984440,35.789394,34.724834
2024-05-02,32.031958,35.786575,34.702663
2024-05-01,31.995482,35.784225,34.711491
2024-04-30,31.867107,35.781101,34.770510
2024-04-29,31.657613,35.777160,34.765571
2024-04-28,31.402576,35.774397,34.740273
2024-04-27,31.147515,35.775935,34.762670
2024-04-26,30.937407,35.781132,34.826327
2024-04-25,30.820862,35.789649,34.784857
2024-04-24,30.834086,35.799893,34.717259
2024-04-23,30.978418,35.806349,34.712584
2024-04-22,31.217382,35.804247,34.748250
2024-04-21,31.494391,35.793488,34.727823
2024-04-20,31.742354,35.777024,34.675798
2024-04-19,31.896593,35.758889,34.704810
2024-04-18,31.921028,35.745110,34.735103
2024-04-17,31.823507,35.739123,34.728862
2024-04-16,31.645086,35.739282,34.706985
2024-04-15,31.437395,35.742075,34.775774
2024-04-14,31.256825,35.745276,34.793566
2024-04-13,31.154402,35.746701,34.733257
2024-04-12,31.156747,35.746908,34.685051
2024-04-11,31.254027,35.747810,34.714136
2024-04-10,31.417834,35.750507,34.737257
2024-04-09,31.617837,35.754639,34.671308
2024-04-08,31.817094,35.758961,34.666751
2024-04-07,31.974176,35.761263,34.699357
2024-04-06,32.059345,35.757462,34.733711
2024-04-05,32.060183,35.748129,34.703998
2024-04-04,31.968363,35.735480,34.746956
2024-04-03,31.790048,35.722982,34.799931
2024-04-02,31.560230,35.716055,34.780619
2024-04-01,31.331837,35.719345,34.742588
2024-03-31,31.150454,35.731482,34.757805
2024-03-30,31.051641,35.746402,34.820438
2024-03-29,31.060918,35.760322,34.767706
2024-03-28,31.175058,35.768553,34.725917
2024-03-27,31.356186,35.768514,34.713440
2024-03-26,31.548580,35.763318,34.757070
2024-03-25,31.702080,35.757943,34.739361
2024-03-24,31.776777,35.753812,34.728573
2024-03-23,31.753303,35.751325,34.767868
2024-03-22,31.642895,35.750719,34.780688
2024-03-21,31.482809,35.750113,34.760257
2024-03-20,31.312011,35.747058,34.729120
2024-03-19,31.157381,35.742784,34.807029
2024-03-18,31.041743,35.740016,34.793408
2024-03-17,30.982745,35.740080,34.731690
2024-03-16,30.984670,35.745967,34.661007
2024-03-15,31.039068,35.757796,34.681128
2024-03-14,31.140621,35.773325,34.699133
2024-03-13,31.279508,35.787923,34.682638
2024-03-12,31.430190,35.797467,34.719771
2024-03-11,31.558712,35.798477,34.732997
2024-03-10,31.637448,35.791529,34.745853
2024-03-09,31.643572,35.783067,34.708010
2024-03-08,31.560679,35.776794,34.777702
2024-03-07,31.401481,35.775467,34.813212
2024-03-06,31.209901,35.779540,34.799739
2024-03-05,31.039689,35.784840,34.735370
2024-03-04,30.930980,35.785159,34.712538
2024-03-03,30.910069,35.780068,34.744788
2024-03-02,30.981854,35.772876,34.717105
2024-03-01,31.123010,35.764351,34.729057
2024-02-29,31.292471,35.755387,34.711922
2024-02-28,31.452212,35.748844,34.728648
2024-02-27,31.577472,35.744786,34.678798
2024-02-26,31.652465,35.740617,34.698640
2024-02-25,31.675560,35.736366,34.741075
2024-02-24,31.657698,35.730808,34.757572
2024-02-23,31.613550,35.721346,34.717048
2024-02-22,31.545587,35.707700,34.647369
2024-02-21,31.451763,35.695997,34.675759
2024-02-20,31.339664,35.691577,34.653823
2024-02-19,31.226910,35.696382,34.666448
2024-02-18,31.133961,35.708229,34.637847
2024-02-17,31.083310,35.719390,34.655849
2024-02-16,31.097853,35.724804,34.635518
2024-02-15,31.179904,35.723803,34.637466
2024-02-14,31.307415,35.719771,34.686147
2024-02-13,31.444552,35.715760,34.707285
2024-02-12,31.554335,35.714437,34.723802
2024-02-11,31.599285,35.713625,34.670307
2024-02-10,31.555726,35.708609,34.691104
2024-02-09,31.428484,35.700612,34.672952
2024-02-08,31.245784,35.692387,34.698135
2024-02-07,31.045508,35.682694,34.682713
2024-02-06,30.863357,35.669989,34.672185
2024-02-05,30.730635,35.657969,34.662394
2024-02-04,30.662843,35.650776,34.632727
2024-02-03,30.660637,35.651754,34.660202
2024-02-02,30.716582,35.664449,34.670838
2024-02-01,30.822581,35.687436,34.719967
2024-01-31,30.963759,35.708953,34.689018
2024-01-30,31.117037,35.719398,34.704505
2024-01-29,31.260122,35.719174,34.687310
2024-01-28,31.373587,35.714371,34.695074
2024-01-27,31.439863,35.711274,34.696356
2024-01-26,31.442916,35.711697,34.674520
2024-01-25,31.381799,35.713703,34.689089
2024-01-24,31.272252,35.712547,34.661740
2024-01-23,31.143276,35.709122,34.696968
2024-01-22,31.030089,35.706748,34.689793
2024-01-21,30.970233,35.709047,34.727010
2024-01-20,30.989680,35.718054,34.733448
2024-01-19,31.089742,35.730607,34.758008
2024-01-18,31.253252,35.743831,34.760187
2024-01-17,31.451229,35.758976,34.741520
2024-01-16,31.645916,35.777881,34.762267
2024-01-15,31.792274,35.793542,34.750400
2024-01-14,31.857223,35.796056,34.770906
2024-01-13,31.827132,35.781984,34.733907
2024-01-12,31.706863,35.754342,34.759084
2024-01-11,31.518226,35.721503,34.749353
2024-01-10,31.299320,35.697611,34.736591
2024-01-09,31.094111,35.690945,34.735449
2024-01-08,30.936112,35.696011,34.753692
2024-01-07,30.846725,35.702978,34.781893
2024-01-06,30.835314,35.709135,34.756854
2024-01-05,30.898145,35.716857,34.774395
2024-01-04,31.012332,35.726513,34.752428
2024-01-03,31.145373,35.737603,34.770284
2024-01-02,31.265454,35.744953,34.737055
2024-01-01,31.345647,35.743530,34.741398
