DATE,CNY,EUR,USD
2025-04-28,5.7149,47.6161,41.6881
2025-04-27,5.720625,,
2025-04-26,5.72635,,
2025-04-25,5.7378,47.5228,41.815
2025-04-24,5.7235,47.5114,41.7151
2025-04-23,5.7308,47.2515,41.76
2025-04-22,5.6898,47.515,41.605
2025-04-21,5.6755,47.6528,41.394
2025-04-20,5.671150000000001,,
2025-04-19,5.6668,,
2025-04-18,5.6581,47.0562,41.31
2025-04-17,5.6691,47.0315,41.39
2025-04-16,5.6518,47.0728,41.2992
2025-04-15,5.6256,46.4326,41.16
2025-04-14,5.6403,46.8146,41.25
2025-04-13,5.646725,,
2025-04-12,5.65315,,
2025-04-11,5.666,46.9395,41.32
2025-04-10,5.6623,46.378,41.42
2025-04-09,5.6203,45.2386,41.31
2025-04-08,5.6084,45.0949,41.16
2025-04-07,5.6203,44.7936,41.08
2025-04-06,5.626075,,
2025-04-05,5.63185,,
2025-04-04,5.6434,45.0251,41.1
2025-04-03,5.6613,45.5592,41.23
2025-04-02,5.6846,44.8529,41.32
2025-04-01,5.6777,44.5535,41.28
2025-03-31,5.6974,44.7283,41.35
2025-03-30,5.69925,,
2025-03-29,5.7011,,
2025-03-28,5.7048,44.8671,41.44
2025-03-27,5.7117,44.8266,41.5023
2025-03-26,5.7135,44.6531,41.53
2025-03-25,5.7255,44.8474,41.56
2025-03-24,5.7424,44.9917,41.659
2025-03-23,5.739225,,
2025-03-22,5.7360500000000005,,
2025-03-21,5.7297,44.9214,41.54
2025-03-20,5.7235,45.0208,41.49
2025-03-19,5.7452,45.2895,41.5462
2025-03-18,5.7473,45.4682,41.55
2025-03-17,5.7432,45.3768,41.55
2025-03-16,5.735975,,
2025-03-15,5.72875,,
2025-03-14,5.7143,45.0064,41.37
2025-03-13,5.7281,45.0355,41.4997
2025-03-12,5.7362,45.1987,41.52
2025-03-11,5.731,45.2379,41.4342
2025-03-10,5.6894,44.747,41.31
2025-03-09,5.6871,,
2025-03-08,5.6848,,
2025-03-07,5.6802,44.5195,41.1
2025-03-06,5.6837,44.426,41.2
2025-03-05,5.6945,44.5544,41.3
2025-03-04,5.6997,44.0046,41.42
2025-03-03,5.703,43.5693,41.55
2025-03-02,5.6980249999999995,,
2025-03-01,5.6930499999999995,,
2025-02-28,5.6831,42.9525,41.4
2025-02-27,5.6814,43.0436,41.4
2025-02-26,5.7266,43.5883,41.58
2025-02-25,5.7533,43.8707,41.73
2025-02-24,5.7567,43.6746,41.73
2025-02-23,5.751525,,
2025-02-22,5.74635,,
2025-02-21,5.736,43.5053,41.6
2025-02-20,5.7281,43.6475,41.569
2025-02-19,5.7261,43.466,41.71
2025-02-18,5.7179,43.4825,41.63
2025-02-17,5.7138,43.5108,41.51
2025-02-16,5.718425,,
2025-02-15,5.723050000000001,,
2025-02-14,5.7323,43.6296,41.5876
2025-02-13,5.7236,43.6663,41.73
2025-02-12,5.7187,43.3968,41.8
2025-02-11,5.7114,43.2416,41.739
2025-02-10,5.6947,42.8781,41.605
2025-02-09,5.694375,,
2025-02-08,5.69405,,
2025-02-07,5.6934,42.8571,41.5
2025-02-06,5.6829,43.0087,41.4302
2025-02-05,5.7139,43.2307,41.56
2025-02-04,5.7474,43.2513,41.68
2025-02-03,5.7391,43.0517,41.62
2025-02-02,5.7398,,
2025-02-01,5.7405,,
2025-01-31,5.7419,43.1474,41.64
2025-01-30,5.7598,43.399,41.77
2025-01-29,5.777,43.6541,41.8945
2025-01-28,5.7777,43.6933,41.9
2025-01-27,5.7846,44.0097,41.95
2025-01-26,5.7822499999999994,,
2025-01-25,5.7799,,
2025-01-24,5.7752,43.9132,41.85
2025-01-23,5.7526,43.6701,41.93
2025-01-22,5.7716,43.6886,41.98
2025-01-21,5.7844,43.8748,42.07
2025-01-20,5.7761,43.9263,42.18
2025-01-19,5.7684999999999995,,
2025-01-18,5.7608999999999995,,
2025-01-17,5.7457,43.2306,42.09
2025-01-16,5.7461,43.3844,42.129
2025-01-15,5.7437,43.327,42.11
2025-01-14,5.7658,43.5677,42.27
2025-01-13,5.772,43.3526,42.32
2025-01-12,5.768775,,
2025-01-11,5.76555,,
2025-01-10,5.7591,43.2604,42.23
2025-01-09,5.7819,43.6575,42.3942
2025-01-08,5.7695,43.6451,42.3
2025-01-07,5.7654,43.6719,42.24
2025-01-06,5.7671,43.877,42.23
2025-01-05,5.7646250000000006,,
2025-01-04,5.76215,,
2025-01-03,5.7572,43.4482,42.15
2025-01-02,5.762,43.1704,42.06
2025-01-01,5.7392,43.3875,41.9
2024-12-31,5.7484,43.4412,41.96
2024-12-30,5.7635,43.7822,42.07
2024-12-29,5.758799999999999,,
2024-12-28,5.754099999999999,,
2024-12-27,5.7447,43.7204,41.93
2024-12-26,5.7287,43.5744,41.81
2024-12-25,5.727,43.4887,41.8
2024-12-24,5.7429,43.5634,41.9
2024-12-23,5.7573,43.7218,42.02
2024-12-22,5.75385,,
2024-12-21,5.7504,,
2024-12-20,5.7435,43.7079,41.91
2024-12-19,5.7348,43.365,41.85
2024-12-18,5.7555,43.4163,41.94
2024-12-17,5.7489,43.9272,41.8793
2024-12-16,5.7356,43.9108,41.78
2024-12-15,5.7302,,
2024-12-14,5.7248,,
2024-12-13,5.714,43.6673,41.58
2024-12-12,5.721,43.5427,41.6
2024-12-11,5.7345,43.7033,41.65
2024-12-10,5.7442,43.8408,41.65
2024-12-09,5.7203,43.8277,41.535
2024-12-08,5.71335,,
2024-12-07,5.7064,,
2024-12-06,5.6925,43.7515,41.4
2024-12-05,5.7126,43.9107,41.48
2024-12-04,5.7246,43.7216,41.6
2024-12-03,5.7185,43.791,41.67
2024-12-02,5.7267,43.72,41.65
2024-12-01,5.729425,,
2024-11-30,5.73215,,
2024-11-29,5.7376,43.9497,41.56
2024-11-28,5.7378,43.8688,41.57
2024-11-27,5.7289,43.8617,41.52
2024-11-26,5.7287,43.5682,41.545
2024-11-25,5.7278,43.5186,41.47
2024-11-24,5.717325000000001,,
2024-11-23,5.70685,,
2024-11-22,5.6859,42.9304,41.2
2024-11-21,5.6962,43.1802,41.23
2024-11-20,5.6982,43.532,41.29
2024-11-19,5.6975,43.7003,41.25
2024-11-18,5.6782,43.5537,41.1
2024-11-17,5.685975,,
2024-11-16,5.69375,,
2024-11-15,5.7093,43.5343,41.3
2024-11-14,5.6971,43.3836,41.2
2024-11-13,5.7122,43.6041,41.28
2024-11-12,5.7191,43.9474,41.37
2024-11-11,5.7288,44.0426,41.339
2024-11-10,5.730225,,
2024-11-09,5.73165,,
2024-11-08,5.7345,44.126,41.17
2024-11-07,5.78,44.5989,41.28
2024-11-06,5.7603,44.3603,41.35
2024-11-05,5.8124,45.1409,41.3
2024-11-04,5.8299,45.0199,41.39
2024-11-03,5.822725,,
2024-11-02,5.81555,,
2024-11-01,5.8012,44.7663,41.324
2024-10-31,5.7793,44.7727,41.14
2024-10-30,5.7938,44.7541,41.229
2024-10-29,5.7943,44.7,41.32
2024-10-28,5.8097,44.7617,41.4
2024-10-27,5.80015,,
2024-10-26,5.7905999999999995,,
2024-10-25,5.7715,44.3592,41.1
2024-10-24,5.7863,44.6072,41.2
2024-10-23,5.7897,44.4824,41.26
2024-10-22,5.7767,44.4297,41.15
2024-10-21,5.8006,44.666,41.3
2024-10-20,5.8009,,
2024-10-19,5.8012,,
2024-10-18,5.8018,44.7788,41.21
2024-10-17,5.7805,44.6021,41.18
2024-10-16,5.7896,44.769,41.22
2024-10-15,5.784,44.845,41.18
2024-10-14,5.8014,44.8578,41.12
2024-10-13,5.805,,
2024-10-12,5.8086,,
2024-10-11,5.8158,44.9511,41.1
2024-10-10,5.8117,44.9975,41.15
2024-10-09,5.8107,45.014,41.15
2024-10-08,5.821,45.1278,41.1
2024-10-07,5.8595,45.1361,41.13
2024-10-06,5.85915,,
2024-10-05,5.8588000000000005,,
2024-10-04,5.8581,45.1333,41.12
2024-10-03,5.8637,45.3995,41.16
2024-10-02,5.8552,45.395,41.1
2024-10-01,5.878,45.6666,41.26
2024-09-30,5.8552,45.7607,41.1
2024-09-29,5.856925,,
2024-09-28,5.85865,,
2024-09-27,5.8621,45.8799,41.1
2024-09-26,5.8647,45.9557,41.12
2024-09-25,5.851,45.8082,41.15
2024-09-24,5.8732,46.1734,41.3
2024-09-23,5.8704,46.0037,41.4
2024-09-22,5.863375,,
2024-09-21,5.85635,,
2024-09-20,5.8423,45.9874,41.2
2024-09-19,5.8431,46.0949,41.3
2024-09-18,5.851,46.073,41.44
2024-09-17,5.8426,46.0634,41.45
2024-09-16,5.8412,46.131,41.44
2024-09-15,5.837325,,
2024-09-14,5.83345,,
2024-09-13,5.8257,45.7771,41.33
2024-09-12,5.7741,45.5141,41.1
2024-09-11,5.7585,45.1451,41.0
2024-09-10,5.7731,45.2991,41.11
2024-09-09,5.7772,45.3497,41.1
2024-09-08,5.775074999999999,,
2024-09-07,5.77295,,
2024-09-06,5.7687,45.3295,40.9
2024-09-05,5.7795,45.551,41.0
2024-09-04,5.7894,45.6357,41.18
2024-09-03,5.7991,45.6076,41.3
2024-09-02,5.7866,45.6003,41.189
2024-09-01,5.78535,,
2024-08-31,5.7841000000000005,,
2024-08-30,5.7816,45.2927,41.0
2024-08-29,5.789,45.5154,41.09
2024-08-28,5.7769,45.781,41.17
2024-08-27,5.7908,46.1452,41.26
2024-08-26,5.8054,46.1507,41.35
2024-08-25,5.800274999999999,,
2024-08-24,5.79515,,
2024-08-23,5.7849,46.1252,41.22
2024-08-22,5.7618,45.7488,41.1706
2024-08-21,5.7744,45.9339,41.2
2024-08-20,5.7896,45.9669,41.3
2024-08-19,5.7922,45.8476,41.36
2024-08-18,5.78125,,
2024-08-17,5.770300000000001,,
2024-08-16,5.7484,45.4243,41.19
2024-08-15,5.7302,45.1128,41.12
2024-08-14,5.7569,45.2593,41.1
2024-08-13,5.7574,45.2829,41.2
2024-08-12,5.7514,45.1122,41.27
2024-08-11,5.7434,,
2024-08-10,5.7354,,
2024-08-09,5.7194,44.7556,41.0
2024-08-08,5.6844,44.5454,40.8
2024-08-07,5.687,44.5795,40.82
2024-08-06,5.7142,44.7037,40.9
2024-08-05,5.7639,45.0127,41.1
2024-08-04,5.7578499999999995,,
2024-08-03,5.751799999999999,,
2024-08-02,5.7397,44.8401,41.1
2024-08-01,5.6787,44.3942,41.14
2024-07-31,5.6647,44.2743,40.9
2024-07-30,5.6404,44.2334,40.9
2024-07-29,5.6401,44.3038,40.95
2024-07-28,5.64315,,
2024-07-27,5.6462,,
2024-07-26,5.6523,44.4987,40.99
2024-07-25,5.683,44.5688,41.1
2024-07-24,5.6655,44.5984,41.15
2024-07-23,5.6689,44.7589,41.241
2024-07-22,5.6779,44.9757,41.3
2024-07-21,5.6835,,
2024-07-20,5.6891,,
2024-07-19,5.7003,45.0743,41.44
2024-07-18,5.7155,45.2143,41.5
2024-07-17,5.7078,45.3339,41.45
2024-07-16,5.6407,44.6777,41.0
2024-07-15,5.647,44.6654,41.0
2024-07-14,5.643725,,
2024-07-13,5.6404499999999995,,
2024-07-12,5.6339,44.551,40.85
2024-07-11,5.6336,44.4393,40.89
2024-07-10,5.5798,43.9698,40.6
2024-07-09,5.5688,43.7886,40.5
2024-07-08,5.5716,43.8291,40.5
2024-07-07,5.568225,,
2024-07-06,5.56485,,
2024-07-05,5.5581,43.7774,40.4
2024-07-04,5.5684,43.7629,40.48
2024-07-03,5.5842,43.7875,40.6004
2024-07-02,5.5766,43.5669,40.55
2024-07-01,5.5583,43.3815,40.4
2024-06-30,5.5585,,
2024-06-29,5.5587,,
2024-06-28,5.5591,43.2805,40.4
2024-06-27,5.5579,43.2361,40.4
2024-06-26,5.5734,43.25,40.5
2024-06-25,5.5624,43.2805,40.4
2024-06-24,5.5649,43.3573,40.4
2024-06-23,5.564674999999999,,
2024-06-22,5.56445,,
2024-06-21,5.564,43.1916,40.4
2024-06-20,5.5671,43.2494,40.42
2024-06-19,5.5808,43.5092,40.5
2024-06-18,5.5689,43.3815,40.4
2024-06-17,5.5952,43.58,40.6
2024-06-16,5.596325,,
2024-06-15,5.59745,,
2024-06-14,5.5997,43.4741,40.63
2024-06-13,5.5978,43.5841,40.6
2024-06-12,5.579,43.6603,40.4
2024-06-11,5.5772,43.454,40.46
2024-06-10,5.5602,43.3749,40.3
2024-06-09,5.5564,,
2024-06-08,5.5526,,
2024-06-07,5.545,43.4052,40.19
2024-06-06,5.5207,43.552,40.0
2024-06-05,5.5258,43.5223,40.05
2024-06-04,5.5592,43.784,40.25
2024-06-03,5.5644,43.9351,40.3
2024-06-02,5.571400000000001,,
2024-06-01,5.5784,,
2024-05-31,5.5924,43.9061,40.5
2024-05-30,5.599,43.8696,40.5
2024-05-29,5.5797,43.686,40.45
2024-05-28,5.5693,43.7999,40.35
2024-05-27,5.521,43.432,40.0
2024-05-26,5.524749999999999,,
2024-05-25,5.528499999999999,,
2024-05-24,5.536,43.4885,40.1
2024-05-23,5.4818,42.9276,39.7
2024-05-22,5.5003,43.1011,39.831
2024-05-21,5.4917,43.1367,39.75
2024-05-20,5.459,42.8773,39.5
2024-05-19,5.459275,,
2024-05-18,5.45955,,
2024-05-17,5.4601,42.8822,39.45
2024-05-16,5.4481,42.7386,39.336
2024-05-15,5.4668,42.9513,39.47
2024-05-14,5.4601,42.7311,39.5
2024-05-13,5.4776,42.7421,39.62
2024-05-12,5.4745,,
2024-05-11,5.4714,,
2024-05-10,5.4652,42.5376,39.5
2024-05-09,5.4853,42.7149,39.6205
2024-05-08,5.4499,42.3182,39.3804
2024-05-07,5.4383,42.2167,39.2604
2024-05-06,5.4481,42.2967,39.28
2024-05-05,5.442725,,
2024-05-04,5.43735,,
2024-05-03,5.4266,42.2789,39.3
2024-05-02,5.4447,42.2858,39.431
2024-05-01,5.4613,42.3591,39.551
2024-04-30,5.4695,42.2412,39.611
2024-04-29,5.4614,42.3401,39.5
2024-04-28,5.458775,,
2024-04-27,5.45615,,
2024-04-26,5.4509,42.2334,39.5
2024-04-25,5.459,42.4071,39.5257
2024-04-24,5.4582,42.3077,39.551
2024-04-23,5.4515,42.2611,39.5
2024-04-22,5.4666,42.1819,39.6
2024-04-21,5.4750499999999995,,
2024-04-20,5.483499999999999,,
2024-04-19,5.5004,42.4296,39.825
2024-04-18,5.4426,41.9334,39.4
2024-04-17,5.4646,42.2145,39.56
2024-04-16,5.4638,41.9902,39.55
2024-04-15,5.4597,41.9781,39.52
2024-04-14,5.448824999999999,,
2024-04-13,5.43795,,
2024-04-12,5.4162,41.7166,39.2
2024-04-11,5.4204,42.0703,39.23
2024-04-10,5.3908,41.886,39.0
2024-04-09,5.385,42.2802,38.95
2024-04-08,5.3822,42.2544,38.919
2024-04-07,5.378325,,
2024-04-06,5.3744499999999995,,
2024-04-05,5.3667,42.0673,38.8254
2024-04-04,5.3839,42.2023,38.95
2024-04-03,5.413,42.4301,39.1602
2024-04-02,5.4272,42.2752,39.26
2024-04-01,5.3865,41.844,38.95
2024-03-31,5.3881499999999996,,
2024-03-30,5.389799999999999,,
2024-03-29,5.3931,42.0309,38.95
2024-03-28,5.4097,42.1772,39.1
2024-03-27,5.4253,42.4498,39.211
2024-03-26,5.4024,42.237,39.0
2024-03-25,5.4449,42.553,39.27
2024-03-24,5.434025,,
2024-03-23,5.42315,,
2024-03-22,5.4014,42.1935,39.05
2024-03-21,5.3892,42.1368,38.8
2024-03-20,5.417,42.5802,39.0
2024-03-19,5.417,42.3735,39.0
2024-03-18,5.415,42.3752,38.98
2024-03-17,5.4091000000000005,,
2024-03-16,5.4032,,
2024-03-15,5.3914,42.2416,38.8
2024-03-14,5.3652,42.0007,38.6
2024-03-13,5.3983,42.4666,38.8
2024-03-12,5.3509,41.9866,38.4246
2024-03-11,5.2727,41.9121,38.36
2024-03-10,5.2834,,
2024-03-09,5.2941,,
2024-03-08,5.3155,41.7793,38.2
2024-03-07,5.2898,41.6495,38.05
2024-03-06,5.3274,41.79,38.35
2024-03-05,5.33,41.6398,38.36
2024-03-04,5.32,41.5708,38.3
2024-03-03,5.306425,,
2024-03-02,5.29285,,
2024-03-01,5.2657,41.0722,37.9
2024-02-29,5.2715,40.9434,37.9
2024-02-28,5.304,41.3718,38.18
2024-02-27,5.3153,41.4891,38.26
2024-02-26,5.3279,41.6059,38.35
2024-02-25,5.323975,,
2024-02-24,5.32005,,
2024-02-23,5.3122,41.3572,38.23
2024-02-22,5.333,41.5285,38.3706
2024-02-21,5.3404,41.5373,38.4
2024-02-20,5.3551,41.6132,38.52
2024-02-19,5.3201,41.2738,38.298
2024-02-18,5.3123000000000005,,
2024-02-17,5.3045,,
2024-02-16,5.2889,40.9951,38.05
2024-02-15,5.2403,40.6067,37.7
2024-02-14,5.2681,40.6553,37.9
2024-02-13,5.2681,40.5795,37.9
2024-02-12,5.275,40.8722,37.95
2024-02-11,5.2653,,
2024-02-10,5.2556,,
2024-02-09,5.2362,40.6169,37.671
2024-02-08,5.2216,40.4962,37.58
2024-02-07,5.2184,40.4452,37.5501
2024-02-06,5.2186,40.3608,37.531
2024-02-05,5.2196,40.3593,37.575
2024-02-04,5.2177,,
2024-02-03,5.2158,,
2024-02-02,5.212,40.4292,37.49
2024-02-01,5.2503,40.9799,37.7
2024-01-31,5.2371,40.6038,37.5405
2024-01-30,5.2529,40.8819,37.7
2024-01-29,5.2706,41.0034,37.8505
2024-01-28,5.2673,,
2024-01-27,5.263999999999999,,
2024-01-26,5.2574,40.9554,37.74
2024-01-25,5.2367,40.7267,37.55
2024-01-24,5.2278,40.7024,37.4
2024-01-23,5.2128,40.5827,37.4
2024-01-22,5.2019,40.7174,37.4206
2024-01-21,5.204625,,
2024-01-20,5.20735,,
2024-01-19,5.2128,40.8638,37.5
2024-01-18,5.2331,40.9515,37.66
2024-01-17,5.2526,41.1302,37.8
2024-01-16,5.2708,41.2211,37.9079
2024-01-15,5.2705,41.3834,37.8
2024-01-14,5.271050000000001,,
2024-01-13,5.2716,,
2024-01-12,5.2727,41.3872,37.8
2024-01-11,5.272,41.4666,37.8
2024-01-10,5.2956,41.6679,37.98
2024-01-09,5.3118,41.6176,38.08
2024-01-08,5.3305,41.7595,38.14
2024-01-07,5.3313749999999995,,
2024-01-06,5.33225,,
2024-01-05,5.334,41.6852,38.1
2024-01-04,5.3282,41.7475,38.15
2024-01-03,5.332,41.6418,38.13
2024-01-02,5.332,41.6814,38.1
2024-01-01,5.3366,41.8568,37.9
2023-12-31,5.341875,,
2023-12-30,5.34715,,
2023-12-29,5.3577,41.992,38.05
2023-12-28,5.3239,41.8583,37.85
2023-12-27,5.2917,41.9583,37.7901
2023-12-26,5.2355,41.2971,37.4
2023-12-25,5.2545,41.2763,37.5
2023-12-24,5.2555250000000004,,
2023-12-23,5.256550000000001,,
2023-12-22,5.2586,41.3095,37.52
2023-12-21,5.2653,41.3846,37.595
2023-12-20,5.2683,41.1269,37.6
2023-12-19,5.2309,40.9554,37.3
2023-12-18,5.2141,40.6298,37.2
2023-12-17,5.21175,,
2023-12-16,5.2094000000000005,,
2023-12-15,5.2047,40.3639,37.0515
2023-12-14,5.2028,40.6667,37.0
2023-12-13,5.1607,40.2518,37.02
2023-12-12,5.1536,39.9204,36.9907
2023-12-11,5.1278,39.6078,36.8
2023-12-10,5.12415,,
2023-12-09,5.1205,,
2023-12-08,5.1132,39.4391,36.65
2023-12-07,5.1108,39.4448,36.55
2023-12-06,5.1047,39.3351,36.55
2023-12-05,5.1133,39.4557,36.55
2023-12-04,5.0955,39.443,36.4
2023-12-03,5.097325,,
2023-12-02,5.09915,,
2023-12-01,5.1028,39.654,36.44
2023-11-30,5.0795,39.4581,36.25
2023-11-29,5.0982,39.8796,36.36
2023-11-28,5.0711,39.8388,36.25
2023-11-27,5.0468,39.5403,36.1
2023-11-26,5.042,,
2023-11-25,5.0372,,
2023-11-24,5.0276,39.3257,35.95
2023-11-23,5.029,39.1999,35.95
2023-11-22,5.0226,39.1388,35.95
2023-11-21,5.0351,39.2179,35.95
2023-11-20,5.0136,39.3221,35.95
2023-11-19,5.0132,,
2023-11-18,5.0128,,
2023-11-17,5.012,39.4288,36.15
2023-11-16,4.9909,39.2228,36.15
2023-11-15,4.9883,39.2083,36.15
2023-11-14,5.0052,39.5016,36.31
2023-11-13,4.9587,38.666,36.15
2023-11-12,4.9536500000000006,,
2023-11-11,4.948600000000001,,
2023-11-10,4.9385,38.4516,36.0
2023-11-09,4.9423,38.3976,36.0
2023-11-08,4.9473,38.5666,36.02
2023-11-07,4.9444,38.5164,36.0
2023-11-06,4.9512,38.5812,36.0
2023-11-05,4.949375,,
2023-11-04,4.94755,,
2023-11-03,4.9439,38.7317,36.1
2023-11-02,4.9476,38.4444,36.2
2023-11-01,4.9667,38.4094,36.345
2023-10-31,4.9472,38.2851,36.2
2023-10-30,4.9634,38.5252,36.3
2023-10-29,4.9668,,
2023-10-28,4.9702,,
2023-10-27,4.977,38.4741,36.42
2023-10-26,4.9751,38.4384,36.4
2023-10-25,4.9877,38.555,36.5
2023-10-24,4.9993,38.6991,36.55
2023-10-23,4.9891,38.9382,36.5
2023-10-22,4.989575,,
2023-10-21,4.99005,,
2023-10-20,4.991,38.6856,36.52
2023-10-19,4.9956,38.663,36.54
2023-10-18,4.9892,38.4528,36.5
2023-10-17,4.9705,38.4507,36.36
2023-10-16,4.9729,38.3889,36.36
2023-10-15,4.9737,,
2023-10-14,4.9745,,
2023-10-13,4.9761,38.2107,36.36
2023-10-12,4.988,38.3462,36.43
2023-10-11,4.9897,38.6777,36.43
2023-10-10,4.9981,38.6691,36.47
2023-10-09,5.0099,38.6045,36.54
2023-10-08,5.0105,,
2023-10-07,5.0111,,
2023-10-06,5.0123,38.7448,36.6
2023-10-05,5.0123,38.6057,36.6
2023-10-04,5.0123,38.441,36.6
2023-10-03,5.0123,38.3019,36.6
2023-10-02,5.0574,38.6868,36.929
2023-10-01,5.0565750000000005,,
2023-09-30,5.05575,,
